STARTDATE,ENDDATE,LASTMONTH,LASTYEAR,SAMEMONTH,MAXMINRATIO,STATENAME,MANDINAME,COMMODITY,NUMBER_OF_MATCHED,TEXT,PUBLISHEDDATE,AVG_COSINE,ARTICLETITLE,ARTICLEURL,CENTRENAME
2016-10-10,2016-11-22,Normal,,Normal,1.7279411764705883,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-11-07,2016-12-20,Normal,,Normal,1.704,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-02-08,2016-03-22,Normal,,Normal,1.6638935108153081,KARNATAKA,BELGAUM,ONION,NA,NA,NA,NA,NA,NA,DHARWAD
2016-07-04,2016-08-16,Normal,,Normal,1.6637478108581436,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-07-11,2016-08-23,Normal,,Normal,1.6637478108581436,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-10,2016-11-22,Normal,,Normal,1.6618357487922706,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-10-17,2016-11-29,Normal,,Normal,1.6618357487922706,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-10-24,2016-12-06,Normal,,Normal,1.6618357487922706,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-09-12,2016-10-25,Normal,,Normal,1.6544117647058822,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-04-25,2016-06-07,Normal,,Normal,1.6431924882629108,KARNATAKA,DAVANGERE,ONION,NA,NA,NA,NA,NA,NA,DHARWAD
2016-12-05,2017-01-17,Normal,,Normal,1.6233766233766234,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-01,2016-03-15,Normal,,Normal,1.613905325443787,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-10-10,2016-11-22,Normal,,Normal,1.6082884854666497,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-12-12,2017-01-24,Normal,,Normal,1.6075388026607538,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-05-02,2016-06-14,Normal,,Normal,1.6058394160583942,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-01,2016-03-15,Normal,,Normal,1.5978695073235685,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-07-18,2016-08-30,Normal,,Normal,1.5939597315436242,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-04-25,2016-06-07,Normal,,Normal,1.5884476534296028,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-22,2016-10-04,Normal,,Normal,1.5859030837004404,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-07-25,2016-09-06,Normal,,Normal,1.5806988352745424,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-01,2016-09-13,Normal,,Normal,1.5806988352745424,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-01,2016-03-15,Normal,,Normal,1.5704772475027746,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-04-25,2016-06-07,Normal,,Normal,1.5691868758915837,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-02,2016-06-14,Normal,,Normal,1.5691868758915837,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-09,2016-06-21,Normal,,Normal,1.5691868758915837,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-08,2016-03-22,Normal,,Normal,1.5669458177562121,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-15,2016-03-29,Normal,,Normal,1.5669458177562121,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-22,2016-04-05,Normal,,Normal,1.5652746947559348,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-08-29,2016-10-11,Normal,,Normal,1.5601560097035825,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-28,2017-01-10,Normal,,Normal,1.5584415584415583,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-01,2016-03-15,Normal,,Normal,1.555690072639225,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-03,2016-11-15,Normal,,Normal,1.5550978372811537,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-10-10,2016-11-22,Normal,,Normal,1.5550978372811537,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-10-17,2016-11-29,Normal,,Normal,1.5550978372811537,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-10-24,2016-12-06,Normal,,Normal,1.5550978372811537,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-29,2016-04-12,Normal,,Normal,1.5538290788013318,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-16,2016-06-28,Normal,,Normal,1.5474452554744529,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-05-23,2016-07-05,Normal,,Normal,1.5474452554744529,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-05-30,2016-07-12,Normal,,Normal,1.5474452554744529,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-06-06,2016-07-19,Normal,,Normal,1.5474452554744529,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-01,2016-03-15,Normal,,Normal,1.5468940316686968,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-02,2016-06-14,Normal,,Normal,1.5426497277676952,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-05-09,2016-06-21,Normal,,Normal,1.5426497277676952,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-05-16,2016-06-28,Normal,,Normal,1.5426497277676952,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-05-23,2016-07-05,Normal,,Normal,1.5426497277676952,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-09-19,2016-11-01,Normal,,Normal,1.5392456676860349,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-26,2016-11-08,Normal,,Normal,1.5392456676860349,UTTAR PRADESH,BAHRAICH,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-15,2016-03-29,Normal,,Normal,1.5381771599407352,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-08,2016-03-22,Normal,,Normal,1.5314769975786926,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-06-27,2016-08-09,Normal,,Normal,1.529338327091136,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-15,2016-03-29,Normal,,Normal,1.527002842376492,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-22,2016-04-05,Normal,,Normal,1.527002842376492,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-09-05,2016-10-18,Normal,,Normal,1.5252163832183163,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-07-11,2016-08-23,Normal,,Normal,1.52288516664312,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-29,2016-10-11,Normal,,Normal,1.5220588235294117,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-09-05,2016-10-18,Normal,,Normal,1.5220588235294117,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-07-25,2016-09-06,Normal,,Normal,1.5196954716268127,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-08-15,2016-09-27,Normal,,Normal,1.5186151965651082,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-26,2016-11-08,Normal,,Normal,1.5089928057553956,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-06-13,2016-07-26,Normal,,Normal,1.5088902514036553,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-08,2016-03-22,Normal,,Normal,1.5043695380774031,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-06-13,2016-07-26,Normal,,Normal,1.49812734082397,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-04-25,2016-06-07,Normal,,Normal,1.4978601997146932,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-05-02,2016-06-14,Normal,,Normal,1.4978601997146932,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-11-07,2016-12-20,Normal,,Normal,1.4928310374237022,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-11-21,2017-01-03,Normal,,Normal,1.4928310374237022,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-10-31,2016-12-13,Normal,,Normal,1.4870317002881843,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-07-04,2016-08-16,Normal,,Normal,1.4830508474576272,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-22,2016-10-04,Normal,,Normal,1.4785714285714286,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-05-23,2016-07-05,Normal,,Normal,1.4764621968616265,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-02-08,2016-03-22,Normal,,Normal,1.4747474747474747,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-15,2016-03-29,Normal,,Normal,1.4747474747474747,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-22,2016-04-05,Normal,,Normal,1.4747474747474747,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-15,2016-03-29,Normal,,Normal,1.4731585518102372,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-07-04,2016-08-16,Normal,,Normal,1.4697901591624456,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-07-11,2016-08-23,Normal,,Normal,1.4697901591624456,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-27,2016-08-09,Normal,,Normal,1.4688856729377713,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-05-23,2016-07-05,Normal,,Normal,1.4684287812041117,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-05-30,2016-07-12,Normal,,Normal,1.4684287812041117,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-06-06,2016-07-19,Normal,,Normal,1.4684287812041117,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-06-06,2016-07-19,Normal,,Normal,1.4647137150466043,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-08-29,2016-10-11,Normal,,Normal,1.4606741573033708,UTTAR PRADESH,BASTI,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-27,2016-08-09,Normal,,Normal,1.4592933947772655,KARNATAKA,DAVANGERE,ONION,NA,NA,NA,NA,NA,NA,DHARWAD
2016-10-24,2016-12-06,Normal,,Normal,1.4497422680412366,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-02-22,2016-04-05,Normal,,Normal,1.4481897627965044,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-05,2016-10-18,Normal,,Normal,1.4442446043165469,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-09-12,2016-10-25,Normal,,Normal,1.4442446043165469,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-09-19,2016-11-01,Normal,,Normal,1.4442446043165469,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-08-15,2016-09-27,Normal,,Normal,1.4395555784394196,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-09-12,2016-10-25,Normal,,Normal,1.4340669888995443,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-10-17,2016-11-29,Normal,,Normal,1.4331737849463495,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-05-02,2016-06-14,Normal,,Normal,1.4315646807218911,KARNATAKA,BELGAUM,ONION,NA,NA,NA,NA,NA,NA,DHARWAD
2016-04-25,2016-06-07,Normal,,Normal,1.4311270125543634,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-02,2016-06-14,Normal,,Normal,1.4311270125543634,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-03-28,2016-05-10,Normal,,Normal,1.4294293654881791,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-05-30,2016-07-12,Normal,,Normal,1.4265335235378032,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-30,2016-07-12,Normal,,Normal,1.4247669773635152,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-02-01,2016-03-15,Normal,,Normal,1.424390243902439,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-09-05,2016-10-18,Normal,,Normal,1.4232209737827717,UTTAR PRADESH,BASTI,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-10-10,2016-11-22,Normal,,Normal,1.4191852825229958,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-10-10,2016-11-22,Normal,,Normal,1.4175257731958764,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-02-01,2016-03-15,Normal,,Normal,1.4150943396226414,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-04-25,2016-06-07,Normal,,Normal,1.4143094841930115,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-11-07,2016-12-20,Normal,,Normal,1.4098360655737705,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-04-25,2016-06-07,Normal,,Normal,1.4096916299559472,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-29,2016-10-11,Normal,,Normal,1.409090909056711,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-17,2016-11-29,Normal,,Normal,1.4071856287425148,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-10-24,2016-12-06,Normal,,Normal,1.4071856287425148,UTTAR PRADESH,FATEHPUR,ONION,NA,NA,NA,NA,NA,NA,NA
2016-04-04,2016-05-17,Normal,,Normal,1.404494382022472,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-22,2016-10-04,Normal,,Normal,1.4010791366906474,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-04-04,2016-05-17,Normal,,Normal,1.4008283296565234,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-09-12,2016-10-25,Normal,,Normal,1.3982521847690388,UTTAR PRADESH,BASTI,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-05-09,2016-06-21,Normal,,Normal,1.398002853067047,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-06,2016-07-19,Normal,,Normal,1.397459165154265,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-02-01,2016-03-15,Normal,,Normal,1.395690499510284,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-08,2016-03-22,Normal,,Normal,1.395690499510284,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-02,2016-06-14,Normal,,Normal,1.3956466069142126,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-02,2016-06-14,Normal,,Normal,1.395007342143906,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-24,2016-12-06,Normal,,Normal,1.3947990543735225,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-05-09,2016-06-21,Normal,,Normal,1.3899026763830595,UTTAR PRADESH,KANNAUJ,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-03-07,2016-04-19,Normal,,Normal,1.3873473917869037,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-01,2016-09-13,Normal,,Normal,1.3846153846153846,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-06-13,2016-07-26,Normal,,Normal,1.3838709677419354,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-06-20,2016-08-02,Normal,,Normal,1.3838709677419354,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-05-09,2016-06-21,Normal,,Normal,1.3834227788025513,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-30,2016-07-12,Normal,,Normal,1.3793103448275863,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-10-10,2016-11-22,Normal,,Normal,1.3790664781173414,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-17,2016-11-29,Normal,,Normal,1.3790664781173414,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-10-24,2016-12-06,Normal,,Normal,1.3790664781173414,UTTAR PRADESH,KANPUR(GRAIN),ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-08-29,2016-10-11,Normal,,Normal,1.3776978417266188,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-12-05,2017-01-17,Normal,,Normal,1.3739174959046092,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-19,2016-11-01,Normal,,Normal,1.373283395755306,UTTAR PRADESH,BASTI,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-11-07,2016-12-20,Normal,,Normal,1.373283395755306,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-21,2017-01-03,Normal,,Normal,1.373283395755306,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-28,2017-01-10,Normal,,Normal,1.373283395755306,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-03-07,2016-04-19,Normal,,Normal,1.3721435162315418,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-22,2016-04-05,Normal,,Normal,1.3714866238072678,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-01,2016-03-15,Normal,,Normal,1.3714804722979108,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-02-08,2016-03-22,Normal,,Normal,1.3714804722979108,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-02-15,2016-03-29,Normal,,Normal,1.3712047012732616,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-05-23,2016-07-05,Normal,,Normal,1.369472182596291,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-08-22,2016-10-04,Normal,,Normal,1.3684687654605932,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-11-07,2016-12-20,Normal,,Normal,1.3671274961597542,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-21,2017-01-03,Normal,,Normal,1.3671274961597542,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-28,2017-01-10,Normal,,Normal,1.3671274961597542,UTTAR PRADESH,BARABANKI,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-08-15,2016-09-27,Normal,,Normal,1.3666666666666667,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-07-11,2016-08-23,Normal,,Normal,1.3664457462900454,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-07-18,2016-08-30,Normal,,Normal,1.3664457462900454,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-08-15,2016-09-27,Normal,,Normal,1.3649508386019995,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-03-21,2016-05-03,Normal,,Normal,1.3640953363176669,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-06-06,2016-07-19,Normal,,Normal,1.3612903225806452,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-04-25,2016-06-07,Normal,,Normal,1.3607990012484394,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-11-21,2017-01-03,Normal,,Normal,1.3574344023427451,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-05-16,2016-06-28,Normal,,Normal,1.3552068473609131,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-27,2016-08-09,Normal,,Normal,1.3548387096774193,NCT OF DELHI,AZADPUR,ONION,NA,NA,NA,NA,NA,NA,DELHI
2016-07-18,2016-08-30,Normal,,Normal,1.3523635152879494,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-08-22,2016-10-04,Normal,,Normal,1.3522884882108184,UTTAR PRADESH,MIRZAPUR,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-13,2016-07-26,Normal,,Normal,1.3513513513513509,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-22,2016-04-05,Normal,,Normal,1.3477537437603992,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-02-29,2016-04-12,Normal,,Normal,1.3477537437603992,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-03-07,2016-04-19,Normal,,Normal,1.3477537437603992,UTTAR PRADESH,JALAUN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-09-05,2016-10-18,Normal,,Normal,1.3448275862068966,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-09-12,2016-10-25,Normal,,Normal,1.3448275862068966,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
2016-05-09,2016-06-21,Normal,,Normal,1.3444302176696543,UTTAR PRADESH,LAKHIMPUR,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-06-06,2016-07-19,Normal,,Normal,1.3420724094881398,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-06-13,2016-07-26,Normal,,Normal,1.3420724094881398,UTTAR PRADESH,AZAMGARH,ONION,NA,NA,NA,NA,NA,NA,VARANASI
2016-08-29,2016-10-11,Normal,,Normal,1.3420641304247145,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-05,2016-10-18,Normal,,Normal,1.3420641304247145,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-12,2016-10-25,Normal,,Normal,1.3420641304247145,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-09-19,2016-11-01,Normal,,Normal,1.3420641304247145,UTTAR PRADESH,GONDA,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-06-27,2016-08-09,Normal,,Normal,1.3412816691505216,UTTAR PRADESH,GAZIPUR,ONION,NA,NA,NA,NA,NA,NA,AGRA
2016-05-16,2016-06-28,Normal,,Normal,1.3409415121255348,UTTAR PRADESH,LUCKNOW,ONION,NA,NA,NA,NA,NA,NA,LUCKNOW
2016-02-08,2016-03-22,Normal,,Normal,1.3387573964497042,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-02-15,2016-03-29,Normal,,Normal,1.3387573964497042,MAHARASHTRA,LASALGAON,ONION,NA,NA,NA,NA,NA,NA,MUMBAI
2016-04-04,2016-05-17,Normal,,Normal,1.3379310344827586,UTTAR PRADESH,PUKHRAYAN,ONION,NA,NA,NA,NA,NA,NA,KANPUR
